Station_Id_C,Lat,Lon,Alti,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
59087,23.8814,113.5228,97.2,26.2,26.1,100,0.0,1,1.3,26.7
58530,29.8667,118.4333,168.7,34.2,22.6,51,0.0,34,3.8,45.0
57910,25.7667,106.0833,1197.6,24.0,18.4,71,0.0,196,1.0,29.6
58719,27.3,116.9167,131.1,27.5,23.5,79,0.0,303,1.3,28.1
57902,25.4333,105.1833,1378.5,20.3,17.9,86,0.0,290,0.4,20.2
58531,29.7167,118.2833,142.7,32.3,23.8,61,0.0,158,2.6,51.9
59124,24.5167,117.3833,53.7,34.8,25.3,58,0.0,141,3.4,50.7
58935,25.5167,118.2333,645.6,29.8,20.4,57,0.0,335,2.3,32.2
57674,28.5667,112.3833,46.3,26.3,21.3,74,0.0,258,2.4,25.0
58624,28.3833,117.45,70.0,26.9,23.6,82,0.0,275,2.2,28.4
59476,22.5319,113.0347,36.3,25.9,25.8,100,0.0,333,1.3,25.9
58846,26.6667,119.5167,32.4,28.3,22.3,70,0.0,77,1.7,26.3
59477,22.2658,112.2306,69.3,26.6,25.0,91,10.6,256,5.5,30.6
57868,26.5947,111.8572,113.2,33.1,18.8,43,0.0,21,2.9,32.4
59256,23.3667,110.9,105.5,33.6,23.6,56,0.0,54,1.7,55.7
58631,28.9,118.5,137.0,25.8,23.3,86,0.0,221,2.0,25.1
56995,23.0186,104.3992,1332.9,23.2,18.9,77,0.0,284,1.8,33.4
56978,23.0,102.4167,1642.8,24.8,16.5,60,0.0,138,2.4,29.2
56870,24.6581,102.1811,1600.9,14.9,14.3,96,0.0,342,2.6,16.9
57605,28.0333,105.8167,537.7,25.7,20.0,71,0.0,235,4.5,25.8
56378,29.2333,102.35,890.7,21.4,20.4,94,0.0,228,4.8,20.7
58508,29.35,115.7333,80.6,27.8,23.6,78,0.0,340,3.1,27.5
57734,27.5667,108.2333,467.5,33.0,18.0,41,0.0,153,2.6,52.4
59750,20.9619,110.0678,33.6,31.7,27.8,80,0.0,332,0.9,37.7
58712,27.9167,116.7833,130.2,32.3,23.5,60,0.0,352,4.7,45.3
57640,28.5772,109.4567,341.0,28.6,21.6,66,0.0,26,1.2,36.8
57735,27.185,108.8236,423.0,30.1,20.4,56,0.0,148,1.8,50.3
58537,29.1333,118.4,153.6,23.6,22.9,96,0.0,337,1.8,24.4
56474,28.55,102.1667,1774.0,20.9,16.5,76,0.0,166,4.5,24.6
59075,24.4731,112.6319,70.5,27.2,23.4,80,0.0,340,0.3,30.4
58646,28.4667,119.9333,59.7,34.3,22.0,49,0.0,296,2.6,33.6
57760,27.7,111.4333,249.2,26.2,21.4,75,0.0,312,5.0,37.4
59004,24.5,105.0833,827.1,23.9,21.0,84,0.0,349,3.5,23.6
58631,28.9,118.5,137.0,29.4,22.4,66,0.0,298,1.2,38.2
59017,24.2667,106.2667,278.2,30.6,22.5,62,0.0,119,1.8,38.3
58944,25.5167,119.7833,32.4,33.1,24.0,59,0.0,149,4.6,59.8
59038,24.0167,108.65,147.5,24.5,23.8,96,0.0,93,0.7,25.6
58751,27.6667,120.5667,254.0,31.9,22.0,56,0.0,350,9.5,32.5
57657,28.2269,110.2058,186.0,26.3,22.4,79,0.0,99,0.5,36.6
57673,28.7283,112.9253,63.0,25.1,23.0,88,0.0,999017,0.0,27.5
59087,23.8814,113.5228,97.2,33.9,24.1,57,0.0,297,3.1,48.9
58565,29.7,121.3833,41.5,27.9,26.3,91,0.3,360,6.1,30.0
57714,27.4667,106.2333,942.0,31.0,16.6,42,0.0,125,2.2,29.7
59063,25.1819,111.5703,265.7,29.1,19.4,56,0.0,346,1.9,27.8
58744,27.455,119.5022,845.2,21.6,18.0,80,0.0,248,1.4,20.3
59004,24.5,105.0833,827.1,22.3,20.4,89,0.0,338,2.9,21.9
57902,25.4333,105.1833,1378.5,24.0,18.2,70,0.0,129,1.6,24.7
57540,29.6844,109.1436,776.9,25.3,21.4,79,0.0,62,2.4,30.2
56493,28.85,104.9667,292.8,26.9,22.3,76,0.0,338,2.5,26.3
58804,26.2833,115.35,184.0,32.2,24.3,63,0.0,357,1.5,38.3
59007,24.0536,105.0519,1249.6,18.9,17.9,94,0.0,5,1.2,21.7
59940,18.7494,109.1639,155.0,24.4,23.9,97,0.0,239,1.2,26.0
56891,24.8819,104.3231,1482.7001,18.0,17.5,97,0.0,14,0.8,17.0
59088,24.1906,113.4133,74.4,29.0,24.7,78,0.0,231,1.7,32.9
57902,25.4333,105.1833,1378.5,19.0,17.1,89,0.0,5,0.3,18.2
56986,22.9833,103.6833,1414.1,28.3,19.2,58,0.0,116,2.7,39.5
58614,28.4,116.2833,67.2,28.4,25.8,86,0.0,59,6.0,30.5
56390,29.6667,104.0667,404.4,24.6,21.9,85,0.0,289,0.8,25.0
56594,27.6333,104.0667,1035.0,21.9,18.1,79,0.0,999017,0.2,29.1
58905,25.9667,115.4167,133.2,32.7,23.4,58,0.0,104,4.3,37.7
58931,25.7167,118.1,1653.5,18.1,17.9,99,0.0,357,5.1,21.2
57773,27.8756,112.8275,63.8,25.0,20.3,75,0.0,26,2.7,24.4
57536,29.5167,108.7667,786.9,29.3,18.4,52,0.0,298,0.9,33.9
58819,26.1892,116.7917,363.1,22.9,22.7,99,0.0,143,1.1,23.3
58542,29.8167,119.6833,46.1,26.0,22.9,83,0.0,290,1.1,26.0
57604,28.7872,105.3928,368.8,24.7,21.4,82,0.0,249,2.0,25.0
57829,26.2,107.8,963.2,20.4,18.0,86,0.0,196,0.6,19.5
57973,25.7494,112.7247,329.1,30.6,18.3,48,0.0,21,2.1,28.3
56670,26.9167,102.1167,1136.9,20.6,20.3,98,0.0,65,1.3,20.1
58637,28.45,117.9833,118.2,24.7,23.3,92,22.9,119,2.5,28.0
57910,25.7667,106.0833,1197.6,29.5,16.0,44,0.0,179,2.8,46.4
58666,28.45,121.9,86.2,28.0,24.2,80,0.0,10,16.8,31.0
59091,24.75,114.5167,277.1,24.6,23.4,93,0.0,262,1.4,25.5
58822,26.8333,116.85,342.3,25.2,22.9,87,0.0,170,0.4,26.8
57814,26.4167,106.2667,1298.2001,21.2,17.0,77,0.0,289,0.7,20.3
59457,22.3167,110.2667,121.6,25.4,24.5,95,0.0,37,2.3,25.6
57566,29.4692,111.6686,89.3,24.7,20.4,77,0.0,332,2.5,23.9
59315,23.5883,116.3994,43.9,32.2,25.2,67,0.0,349,4.5,49.2
57842,26.8767,109.72,281.4,22.3,20.6,90,0.0,147,1.3,22.5
57752,27.9167,110.6,204.0,32.2,22.3,56,0.0,359,2.0,37.4
58644,28.6,119.2833,237.8,33.9,21.0,47,0.0,275,2.9,38.7
56586,27.3517,103.7189,1949.5,27.2,13.5,43,0.0,276,2.4,32.8
56474,28.55,102.1667,1774.0,19.1,17.1,88,0.0,129,1.1,18.6
57776,27.2961,112.6936,1265.9,18.5,18.2,98,0.0,11,8.6,18.6
59632,21.9833,108.6,49.2,26.6,26.3,98,0.0,14,1.8,26.8
57608,28.1653,105.4317,377.5,30.6,20.8,56,0.0,354,5.2,52.0
57870,26.7944,112.1047,151.6,25.8,20.6,73,0.0,120,1.2,23.7
58905,25.9667,115.4167,133.2,31.0,23.1,63,0.0,45,4.3,33.7
57981,25.9744,113.2172,139.3,24.2,21.3,84,0.0,225,0.9,25.2
58911,25.85,116.3667,310.0,23.0,22.8,99,0.0,3,1.2,24.3
59457,22.3167,110.2667,121.6,27.1,24.9,88,0.0,31,1.9,29.7
59130,24.7728,118.1775,45.6,28.2,25.8,87,0.0,200,1.5,29.1
56889,24.0442,104.1828,1518.7001,17.6,17.6,100,0.0,3,0.9,19.4
59004,24.5,105.0833,827.1,30.9,21.4,57,0.0,68,2.1,48.8
57853,26.7333,110.6333,341.0,24.7,19.5,73,0.0,225,2.5,24.7
57522,29.7333,107.2667,372.8,27.5,21.5,70,0.0,293,2.6,26.9
58542,29.8167,119.6833,46.1,26.7,22.5,78,0.0,293,3.5,25.8
57966,25.5944,111.9622,244.2,33.4,20.9,48,0.0,46,4.4,50.2
57598,29.0333,114.5833,146.8,28.3,21.1,65,0.0,1,0.5,27.8
58606,28.5833,115.9,47.2,29.0,23.7,73,0.0,28,2.4,28.3
59238,23.25,108.8333,127.7,25.9,22.6,82,0.0,262,1.7,25.8
58531,29.7167,118.2833,142.7,33.3,23.0,55,0.0,188,2.0,50.6
57936,25.7564,108.9094,258.1,20.7,19.9,95,0.0,63,0.8,21.4
56396,29.35,104.7667,352.6,23.0,20.5,86,0.0,194,1.5,25.2
57635,28.3667,109.0167,548.7,26.0,21.4,76,0.0,136,2.5,27.4
56373,29.7875,102.8444,797.5,27.6,17.8,55,0.0,54,4.4,31.3
58514,29.45,116.0333,37.1,29.3,24.8,77,0.0,236,3.3,35.0
57571,29.6592,112.4125,37.4,26.5,20.4,69,0.0,321,1.7,23.9
59001,24.7833,105.3333,672.2,22.8,20.5,87,0.0,273,2.7,22.6
58734,27.3333,118.1167,196.9,28.3,22.5,71,0.0,343,2.4,27.9
59632,21.9833,108.6,49.2,35.5,24.1,52,0.0,326,2.6,59.9
57882,26.7947,113.5478,136.2,29.1,20.8,61,0.0,343,4.0,27.7
56499,28.3833,104.7833,368.2,23.2,22.5,96,0.0,248,1.1,24.7
57646,28.6244,109.9661,302.1,23.3,23.0,98,0.0,152,0.7,24.1
59072,24.8108,112.3708,131.7,30.3,21.6,60,0.0,317,2.0,33.4
59124,24.5167,117.3833,53.7,27.3,24.0,82,0.0,149,2.6,26.8
57745,27.4547,109.6811,272.2,30.9,20.8,55,0.0,92,6.0,43.8
57722,27.7772,107.5081,807.6,22.3,21.8,97,0.0,999017,0.0,23.6
56879,24.19,102.9094,1702.6,25.9,14.1,48,0.0,192,2.6,26.9
58813,26.8333,116.3,166.3,24.5,24.3,99,0.0,199,1.5,25.2
58942,25.6725,119.3792,75.0,27.3,23.3,79,0.0,90,1.2,25.0
59242,23.7667,109.15,96.7,33.5,23.2,55,0.0,48,2.4,38.5
56875,24.3333,102.55,1716.9,14.8,13.8,94,0.0,184,1.6,13.7
58527,29.3,117.2,61.5,27.2,26.5,96,0.0,267,0.9,27.3
58531,29.7167,118.2833,142.7,26.1,24.1,89,0.0,200,1.4,29.0
59228,23.2833,107.5667,146.4,27.4,21.7,71,0.0,180,1.5,27.8
58524,29.3667,117.2167,87.3,24.9,23.7,93,0.0,37,1.0,24.8
58557,29.3333,120.0833,90.0,25.0,24.5,97,0.0,322,1.0,25.5
58819,26.1892,116.7917,363.1,23.1,22.9,99,0.0,999017,0.0,23.6
58828,26.2667,117.6167,208.2,25.6,23.8,90,0.0,256,2.6,25.9
57957,25.3167,110.3,164.4,26.2,20.3,70,0.0,337,2.0,25.5
57614,28.3331,106.2164,1180.2001,26.6,19.5,65,0.0,249,4.4,48.4
57536,29.5167,108.7667,786.9,22.1,19.1,83,0.0,142,1.6,27.0
57844,26.5139,109.2556,476.2,25.8,20.1,71,0.0,120,1.1,41.5
59265,23.4833,111.3,114.8,26.1,25.2,95,0.0,129,1.5,25.9
56987,22.7833,103.2333,1260.0,18.8,16.9,89,0.0,53,1.0,17.0
57517,29.2833,106.25,261.4,27.5,21.1,68,0.0,315,2.7,29.4
57643,29.0078,109.8383,268.2,22.8,20.9,89,0.0,278,0.7,26.9
59015,24.3833,106.5333,544.6,21.8,20.8,94,0.0,999017,0.0,22.2
56989,22.5,103.95,137.8,33.5,23.8,57,0.0,315,2.5,47.2
59945,18.65,109.7,68.6,26.3,25.4,95,0.0,193,0.3,27.2
57507,29.3311,105.2997,385.7,24.9,21.6,82,0.0,326,2.7,25.1
59063,25.1819,111.5703,265.7,32.9,21.1,50,0.0,9,5.8,51.2
56376,29.3436,102.6367,1098.0,25.8,16.1,55,0.0,357,12.4,24.9
57915,26.6306,106.7583,1103.5,30.6,15.9,41,0.0,144,3.4,55.1
58559,29.15,120.9667,107.6,26.5,23.6,84,0.2,290,4.6,25.1
56490,28.9508,103.8983,424.0,28.8,20.5,61,0.0,34,2.1,33.5
56569,27.4167,102.1833,1380.0,18.8,18.8,100,0.0,113,1.5,17.7
57900,25.8333,105.2167,1552.7001,20.1,16.3,79,0.0,148,0.5,17.1
58512,29.8933,116.5447,99.1,26.0,24.8,93,0.0,330,1.4,25.9
57758,27.0253,110.6064,339.5,23.1,22.8,98,0.0,256,0.8,23.7
57829,26.2,107.8,963.2,20.4,17.2,82,0.0,999017,0.2,18.6
59488,22.275,113.5669,51.4,26.7,23.3,82,0.6,311,3.1,27.5
58567,29.3167,121.4333,39.3,29.8,24.0,71,0.0,7,3.4,30.3
58936,25.3667,118.7,77.7,32.2,23.4,60,0.0,65,4.5,28.9
57932,25.9333,108.5167,285.7,24.3,21.8,86,0.0,348,1.5,28.9
59126,24.5,117.65,28.9,28.8,23.7,74,0.0,295,2.0,26.4
58707,27.2167,115.1333,66.2,29.9,23.4,68,0.0,354,3.7,38.0
56596,27.8517,105.0544,1217.7001,20.1,18.6,91,0.0,41,1.4,21.8
58644,28.6,119.2833,237.8,29.6,21.8,63,0.0,266,1.7,32.5
57763,27.6908,112.0011,205.8,24.7,21.8,84,0.0,277,2.1,23.9
57598,29.0333,114.5833,146.8,22.2,21.0,93,0.0,29,1.9,23.0
58618,28.2667,116.6,82.4,26.6,25.6,94,0.0,241,1.5,26.3
58929,25.0667,118.2,130.6,36.6,23.1,46,0.0,31,1.9,40.1
59954,18.55,110.0333,35.2,31.5,25.8,72,0.0,313,2.0,36.1
58714,27.55,116.2333,120.4,26.3,25.1,93,0.0,999017,0.0,27.4
59427,22.1167,107.0333,168.4,35.2,22.5,48,0.0,79,2.6,52.8
56380,29.8764,103.3581,571.2,27.5,19.8,63,0.0,84,1.8,37.1
56598,27.0919,104.69,1629.6,22.6,15.7,65,0.0,190,3.7,23.3
58713,27.7167,117.0667,225.1,31.3,24.2,66,0.0,310,6.0,37.7
59270,23.9397,112.1903,107.2,24.8,24.7,100,0.0,91,1.9,25.8
56490,28.9508,103.8983,424.0,29.5,19.8,56,0.0,167,1.2,33.9
58927,25.05,117.0167,376.0,27.2,21.9,73,0.0,232,1.8,25.7
58742,28.1,119.5667,163.0,26.8,22.4,77,0.0,72,1.4,27.6
58724,27.5333,117.3167,268.2,24.9,23.7,93,0.0,188,1.3,25.0
59211,23.9,106.6,174.7,25.4,23.6,90,0.0,354,1.1,25.7
58848,26.2,119.55,13.4,36.0,22.6,46,0.0,201,1.3,57.1
56384,29.595,103.5906,423.5,25.8,22.1,80,0.0,332,2.4,26.5
57767,27.1264,111.0064,308.4,33.4,19.8,45,0.0,2,2.7,41.6
57735,27.185,108.8236,423.0,34.5,18.1,38,0.0,113,5.6,55.8
57736,27.7161,108.8492,493.7,22.5,21.3,93,0.0,229,1.3,22.3
57793,27.7833,114.3667,131.3,33.7,20.5,46,0.0,250,5.3,52.5
58935,25.5167,118.2333,645.6,23.8,20.9,84,0.0,315,1.0,20.9
58604,29.2167,115.8333,11.6,32.7,25.0,64,0.0,28,3.8,52.9
57662,29.1169,111.6764,150.6,30.3,20.8,57,0.0,66,2.8,36.5
59237,23.1833,108.3,155.3,27.4,23.6,80,0.0,329,1.7,27.3
59471,22.9414,112.0525,101.4,32.8,24.5,62,0.0,215,1.3,40.9
59501,22.8,115.3667,16.7,32.3,25.8,69,0.0,204,5.9,53.2
58646,28.4667,119.9333,59.7,28.4,22.9,72,0.0,75,2.2,27.7
58625,28.4167,117.6,79.0,25.7,24.8,95,0.0,293,2.0,27.2
58639,28.85,118.0167,237.0,25.7,23.7,89,0.0,194,1.5,29.5
56497,28.1092,104.2425,448.8,24.0,21.7,87,0.0,79,1.0,28.1
58744,27.455,119.5022,845.2,21.2,18.4,84,0.0,270,1.2,19.9
59071,24.7322,112.2778,174.3,23.6,22.3,93,0.0,159,0.7,26.0
56691,26.8628,104.2803,2238.6,17.4,14.7,84,0.0,230,1.3,23.6
59099,24.4631,114.9419,207.9,25.2,24.8,98,0.0,323,1.3,25.3
59501,22.8,115.3667,16.7,31.6,26.6,75,0.0,208,6.0,48.9
56596,27.8517,105.0544,1217.7001,27.4,20.5,66,0.0,329,2.9,50.7
56580,27.7167,102.8,2460.0,20.9,11.3,54,0.0,261,4.8,29.6
57777,27.2581,112.8372,159.1,32.0,21.8,55,0.0,3,5.6,35.3
57736,27.7161,108.8492,493.7,22.2,21.4,95,0.0,126,0.5,22.9
56492,28.7689,104.6053,502.8,26.2,19.1,65,0.0,236,2.4,35.9
59673,21.7358,112.7731,21.9,32.6,27.3,74,0.0,294,3.0,41.3
57603,28.8167,105.8333,283.4,28.7,17.6,51,0.0,338,3.8,29.8
59081,24.7844,113.2867,131.1,34.4,23.1,52,0.0,59,1.7,45.9
56498,28.1542,104.5042,549.0,25.3,21.8,81,0.0,343,1.5,26.3
57736,27.7161,108.8492,493.7,26.6,21.6,74,0.0,223,0.5,26.1
58619,27.9,116.2667,73.7,26.7,26.2,97,0.0,223,2.2,29.9
58509,29.05,115.8167,36.6,27.7,24.3,82,0.0,332,3.3,26.0
56490,28.9508,103.8983,424.0,28.2,21.0,65,0.0,43,0.7,27.9
59053,24.65,110.6333,157.6,24.8,23.0,90,0.0,317,1.2,25.4
57732,28.0114,108.3983,521.5,26.3,21.1,73,0.0,999017,0.0,27.2
59754,20.2428,110.165,11.4,29.3,24.6,76,0.0,323,0.7,29.6
57603,28.8167,105.8333,283.4,29.9,16.3,44,0.0,62,3.1,52.6
56783,25.5,103.8,1906.2001,19.3,15.6,79,0.0,225,1.5,17.2
57781,27.6406,113.5064,74.4,35.3,18.8,38,0.0,342,7.0,45.3
59421,22.8667,107.1667,278.3,25.3,22.2,83,0.0,301,1.8,26.1
57723,27.9833,107.7167,710.2,32.6,19.1,45,0.0,119,1.8,53.6
57729,27.2328,107.8828,622.1,32.6,18.0,42,0.0,79,4.4,55.3
57965,25.5336,111.5961,192.2,34.5,19.3,41,0.0,67,4.8,45.6
59044,24.4667,109.3833,97.5,35.6,18.2,36,0.0,298,2.0,50.6
57828,26.5,107.5833,983.8,28.4,17.3,51,0.0,74,1.6,28.6
57948,25.1167,109.25,238.3,30.0,19.1,52,0.0,200,1.2,27.6
59449,22.3,109.9833,85.9,31.0,25.1,71,0.0,343,2.6,40.9
57682,28.7119,113.5714,106.3,33.2,20.0,46,0.0,317,7.4,43.3
57606,28.1333,106.8333,972.0,26.9,19.3,63,0.0,66,3.0,27.4
57743,27.8706,109.7961,176.6,27.9,22.6,73,0.0,320,0.9,27.9
57643,29.0078,109.8383,268.2,26.5,22.8,80,0.0,265,2.0,28.5
57696,28.3833,114.7667,91.7,26.7,24.7,89,0.0,307,1.2,25.7
58813,26.8333,116.3,166.3,23.8,23.6,99,0.0,221,1.4,24.6
57720,27.9614,107.1811,889.3,23.7,20.4,82,0.0,336,1.0,23.9
57792,27.8167,114.6833,93.7,33.4,21.6,50,0.0,278,2.8,54.9
58659,28.0333,120.65,28.3,28.4,22.6,71,0.0,302,1.0,25.9
57669,28.3833,111.2167,128.3,28.6,21.9,67,0.0,999017,0.0,43.0
58527,29.3,117.2,61.5,25.4,25.4,100,0.0,182,1.4,24.7
56882,24.9086,102.8258,1976.6,22.2,15.1,64,0.0,272,2.5,39.2
57846,26.5833,110.15,310.3,22.1,19.6,86,0.0,1,1.9,21.3
59303,23.9114,115.7514,135.9,29.0,23.4,72,0.0,336,3.3,33.7
57744,27.3681,109.1636,355.5,22.7,22.2,97,0.0,90,1.0,22.7
58657,28.1333,120.2833,57.8,34.1,21.9,49,0.0,324,4.5,38.5
57688,28.1561,113.6306,101.1,33.3,21.8,51,0.0,326,4.0,41.0
57512,29.9667,106.2667,364.5,25.6,20.8,75,0.0,307,2.5,25.8
58625,28.4167,117.6,79.0,25.4,24.4,94,0.0,309,1.3,26.4
59417,22.3333,106.85,128.8,35.1,23.4,51,0.0,37,2.4,53.6
56393,29.7667,104.85,369.4,25.5,21.8,80,0.0,326,2.1,25.7
59500,23.0181,115.3125,45.6,32.9,24.6,62,0.0,231,1.4,46.8
59457,22.3167,110.2667,121.6,25.5,24.5,94,0.0,323,2.3,25.8
57971,25.9114,112.2067,224.2,25.1,19.7,72,0.0,343,1.7,24.5
57985,25.5144,113.6819,645.6,23.7,22.0,90,0.0,27,1.1,22.5
58534,29.7894,118.1803,170.2,34.0,23.7,55,0.0,138,3.3,59.6
56878,24.1333,102.75,1801.8,15.3,14.5,95,0.0,296,1.2,13.9
57839,26.2333,109.1333,568.8,21.5,17.7,79,0.0,177,0.8,21.7
56790,25.6833,104.25,1925.8,18.8,15.3,80,0.0,163,2.8,17.9
59457,22.3167,110.2667,121.6,26.2,24.8,92,0.0,124,1.8,26.9
57589,29.2739,113.8786,146.2,22.9,22.7,99,0.0,150,1.8,23.3
58911,25.85,116.3667,310.0,24.2,23.5,96,0.0,119,1.0,24.7
58623,28.4667,117.9,121.3,34.8,22.8,50,0.0,153,3.5,50.8
57851,26.4603,110.8344,346.1,34.7,15.6,32,0.0,353,5.1,50.8
56889,24.0442,104.1828,1518.7001,27.8,15.8,48,0.0,338,5.9,34.8
57992,25.6667,114.7333,127.0,26.0,23.3,85,0.0,219,1.5,26.1
57663,28.9203,111.9583,31.9,30.1,23.0,66,0.0,19,5.0,38.0
59757,20.0,110.3667,9.9,29.7,25.7,79,0.0,153,2.2,30.5
56693,26.5833,104.8667,1815.9,17.3,16.3,94,0.0,999017,0.0,18.0
57635,28.3667,109.0167,548.7,30.2,20.5,56,0.0,105,4.7,36.1
57789,27.1333,113.95,194.5,34.6,19.4,41,0.0,264,7.3,52.5
57698,28.1,114.4333,122.5,35.1,22.1,47,0.0,185,3.0,53.2
57637,28.2458,108.1047,629.5,31.0,20.3,53,0.0,87,4.4,55.9
59293,23.7936,114.7297,71.1,32.6,23.5,59,0.0,261,2.6,44.9
56580,27.7167,102.8,2460.0,19.3,13.5,69,0.0,96,1.3,26.8
56494,28.8394,104.3319,386.5,23.8,22.8,94,0.0,176,0.6,24.3
58750,27.7833,120.0833,105.4,25.7,23.2,86,0.0,324,1.1,27.0
59031,24.8167,108.2667,342.3,32.1,18.7,45,0.0,133,4.3,31.9
59454,22.95,111.0,202.0,24.7,23.8,95,0.0,54,0.8,25.0
56886,24.5333,103.7667,1704.3,17.7,16.2,91,0.0,136,1.1,18.0
57545,29.5278,109.4208,502.8,23.9,21.8,88,0.0,999017,0.0,24.5
58936,25.3667,118.7,77.7,35.5,22.8,48,0.0,204,3.1,39.2
59631,21.7833,108.35,32.4,30.8,25.9,75,0.0,255,0.9,31.2
57438,29.9833,108.1333,632.3,23.9,20.6,82,0.0,84,2.5,25.9
57895,26.4667,114.7833,101.6,28.9,23.8,74,0.0,999017,0.1,30.7
57834,26.6833,108.3,641.3,21.1,18.5,85,0.0,121,1.4,22.6
56592,28.4406,104.5036,378.1,22.5,21.3,93,0.0,138,1.3,25.5
57956,25.4281,110.3397,191.0,27.8,21.8,70,0.0,53,2.6,27.1
57803,27.0164,106.0178,1322.0,26.3,18.4,62,0.0,231,1.8,49.3
58634,28.6833,118.25,116.3,32.7,23.1,57,0.0,332,2.0,46.6
59034,24.4833,108.65,185.1,28.8,23.5,73,0.0,135,1.9,27.4
59477,22.2658,112.2306,69.3,25.7,25.3,98,0.0,147,1.2,26.6
59254,23.3333,110.0333,130.3,25.7,22.0,80,0.0,343,4.8,25.2
59107,24.1142,115.2758,179.6,23.8,23.7,100,0.0,62,0.6,24.2
58710,27.7667,116.05,78.6,27.3,27.1,99,0.0,253,0.6,27.4
58645,28.4269,119.4808,152.2,34.5,20.8,45,0.0,14,3.6,56.3
57868,26.5947,111.8572,113.2,32.0,18.9,46,0.0,57,2.8,30.8
57565,29.6675,111.7258,38.1,27.4,21.0,68,0.0,999017,0.0,27.8
57658,28.0,110.2,152.8,25.0,25.0,100,0.0,999017,0.0,26.8
57778,27.0914,112.9464,70.3,27.9,21.2,67,0.0,97,0.7,28.3
56595,27.4142,104.8736,1645.2001,20.6,19.4,93,0.0,122,2.9,20.9
56883,24.8158,103.9839,1900.9,15.8,15.6,99,0.0,76,0.8,15.6
59421,22.8667,107.1667,278.3,35.3,19.2,39,0.0,180,1.7,43.2
59306,23.4497,115.8492,80.9,27.8,23.1,76,0.0,279,2.6,29.2
57661,28.9133,111.4797,48.7,33.2,22.0,52,0.0,71,2.8,42.2
57714,27.4667,106.2333,942.0,32.6,16.0,37,0.0,235,2.5,44.6
59023,24.7,108.0333,260.2,33.5,18.4,41,0.0,159,0.6,33.0
58735,27.5167,118.75,260.2,32.6,20.8,50,0.0,335,6.0,33.1
59448,22.2667,109.55,69.6,26.7,24.9,90,0.0,360,1.3,26.1
57731,27.9311,108.245,574.9,25.2,20.5,75,0.0,181,1.9,35.5
57903,25.9403,105.5961,1142.0,19.9,18.0,89,0.0,8,1.4,20.0
58555,29.5167,120.8833,115.1,28.2,24.2,79,0.0,344,4.1,32.6
59133,24.9,118.9167,21.8,27.5,26.6,95,0.0,221,3.9,28.0
59843,19.7369,110.0164,31.4,30.7,26.0,76,0.0,38,1.5,38.2
57742,27.5211,109.2061,884.3,23.7,19.2,76,0.0,52,2.1,22.2
57718,27.1042,106.7225,1112.3,29.9,17.0,46,0.0,71,2.2,40.6
56479,28.0,102.85,2132.4001,24.9,15.8,57,0.0,155,2.7,35.4
56788,24.9789,103.6172,1857.6,15.4,15.2,99,0.0,332,0.8,14.6
57916,25.4286,106.7636,450.3,26.4,19.8,67,0.0,110,1.1,27.8
57646,28.6244,109.9661,302.1,24.2,23.2,94,0.0,243,0.6,24.2
58639,28.85,118.0167,237.0,31.3,23.4,63,0.0,218,1.2,38.1
57792,27.8167,114.6833,93.7,29.0,23.0,70,0.0,169,2.3,30.7
58602,28.85,115.55,40.7,26.8,24.1,85,0.0,51,1.5,27.5
59449,22.3,109.9833,85.9,27.1,24.0,83,0.0,179,1.4,27.0
57581,29.8122,113.4422,24.7,26.8,22.6,78,0.0,357,2.0,27.1
58601,28.7167,115.35,80.4,23.7,22.7,94,0.0,288,1.1,23.6
57777,27.2581,112.8372,159.1,27.5,21.3,69,0.0,345,9.8,26.2
57803,27.0164,106.0178,1322.0,19.9,17.3,85,0.0,235,2.2,19.4
58642,28.8833,119.8,105.1,27.1,22.7,77,0.0,302,2.8,27.9
58931,25.7167,118.1,1653.5,19.1,18.8,98,0.0,315,8.2,18.7
56986,22.9833,103.6833,1414.1,20.8,18.2,85,0.0,999017,0.0,26.6
59290,23.7808,114.2483,85.5,26.3,24.7,91,0.2,341,1.8,27.0
58903,25.9167,116.0167,289.8,27.1,24.4,85,0.0,8,0.4,28.0
58845,26.5,119.55,78.5,25.9,23.0,84,0.0,295,4.4,27.5
57800,26.7667,105.3667,1457.1,22.3,18.1,77,0.0,39,1.7,35.5
58715,27.5833,116.65,80.8,29.7,25.4,78,0.0,332,4.2,31.3
57909,24.9833,105.8167,584.8,23.7,19.8,79,0.0,154,1.1,23.8
57835,26.7333,108.4333,527.2,27.1,20.2,66,0.0,143,1.3,40.3
56585,27.1931,103.5564,1952.2001,21.5,16.0,71,0.0,28,1.7,31.6
59107,24.1142,115.2758,179.6,24.1,23.9,99,0.0,999017,0.0,25.6
57958,25.0833,110.3167,151.3,30.0,23.2,67,0.0,23,2.9,45.5
57666,28.5061,112.1711,136.9,24.9,23.1,90,0.0,999017,0.0,24.7
59122,24.6167,117.75,43.0,31.4,26.7,76,0.0,261,2.8,45.0
59279,23.1969,112.8767,24.0,36.0,24.2,51,0.0,35,2.8,57.5
56783,25.5,103.8,1906.2001,18.8,15.5,81,0.0,188,1.2,16.5
56996,23.1258,104.7014,1093.4,25.2,20.2,74,0.0,191,0.7,33.0
57776,27.2961,112.6936,1265.9,23.3,20.6,85,0.0,348,5.9,38.9
